,property_type,society,price,price_per_sqft,area,areaWithType,bedRoom,bathroom,balcony,floorNum,facing,sector,Study Room,Servant Room,Pooja Room,Others,Store Room,possession_category,furnishingType,super_builtup_area,builtup_area,carpet_area,luxury_score
2450,flat,Global Hill View,0.36,5150.214592274678,699.0,Built Up area: 699 (64.94 sq.m.),2.0,2.0,0,15.0,,sector 11,,,,,,,0.0,,699.007666,,0.0
2451,flat,ILD Grand,1.2,6593.406593406594,1820.0,Super Built up area 1820(169.08 sq.m.),3.0,3.0,3,7.0,,sector 37c,,,,,,new,0.0,1820.0,,,37.0
2452,flat,Sidhartha NCR Greens4.3,0.56,5656.565656565657,990.0,Super Built up area 990(91.97 sq.m.),2.0,2.0,3,13.0,,sector 95,,,,,,new,0.0,990.0,,,30.0
2453,flat,Mapsko Mount Ville4.1,1.4,9395.973154362417,1490.0,Carpet area: 1490 (138.43 sq.m.),3.0,3.0,3,2.0,North,sector 79,,,,,,new,1.0,,,1490.046677,152.0
2454,flat,CGHS Hewo Apartments3.7,1.25,11574.074074074075,1080.0,Carpet area: 1080 (100.34 sq.m.),2.0,2.0,2,2.0,,sector 31,,,,,,old,0.0,,,1080.049726,28.0
2455,flat,Godrej Nature Plus,1.5,10197.144799456153,1471.0,Carpet area: 1385 (128.67 sq.m.),2.0,2.0,3+,2.0,South-East,sector-33,,,,,,new,0.0,,,1384.9910129999998,109.0
2456,flat,M3M The Marina4.0,2.22,14322.580645161293,1550.0,Super Built up area 1550(144 sq.m.),3.0,2.0,3,4.0,East,sector 68,,,,,,relatively new,0.0,1550.0,,,51.0
2457,flat,Mapsko Mount Ville4.1,1.85,9640.437727983324,1919.0,Super Built up area 1815(168.62 sq.m.),3.0,4.0,3,21.0,,sector 79,0.0,1.0,1.0,0.0,0.0,new,0.0,1815.0,,,56.0
2458,flat,Smart World Orchard,1.6,13913.04347826087,1150.0,Carpet area: 1150 (106.84 sq.m.),2.0,2.0,2,4.0,,sector 61,,,,,,new,0.0,,,1150.015076,38.0
2459,flat,Raheja Vedas,2.15,4133.820419150164,5201.0,Super Built up area 5200(483.1 sq.m.)Built Up area: 4600 sq.ft. (427.35 sq.m.)Carpet area: 4000 sq.ft. (371.61 sq.m.),3.0,4.0,3+,12.0,East,sector 108,1.0,0.0,0.0,0.0,0.0,relatively new,0.0,5200.0,4600.0,4000.0,0.0
2460,flat,Espire South,1.32,9047.292666209732,1459.0,Built Up area: 1460 (135.64 sq.m.),2.0,2.0,2,9.0,,sector 68,,,,,,new,0.0,,1460.0153959999998,,0.0
2461,flat,Adani Brahma Samsara Vilasa,3.0,16666.666666666668,1800.0,Carpet area: 1800 (167.23 sq.m.),3.0,3.0,3,3.0,East,sector 63,,,,,,new,0.0,,,1800.046997,44.0
2462,flat,Smart World Gems,1.2,8432.8882642305,1423.0,Built Up area: 1423 (132.2 sq.m.),3.0,3.0,2,3.0,East,sector 89,1.0,0.0,0.0,1.0,0.0,new,0.0,,1422.9875799999998,,44.0
2463,flat,Godrej Nature Plus Serenity,1.39,11583.333333333332,1200.0,Carpet area: 1200 (111.48 sq.m.),3.0,2.0,3+,23.0,East,sector-33,,,,,,new,0.0,,,1199.959572,134.0
2464,flat,M3M Skycity,3.0,16411.37855579869,1828.0,Super Built up area 1828(169.83 sq.m.),3.0,3.0,3,17.0,East,sector 65,,,,,,new,0.0,1828.0,,,145.0
2465,flat,NBCC Heights3.9,1.5,7058.823529411765,2125.0,Super Built up area 2125(197.42 sq.m.),3.0,3.0,3,8.0,,sector 89,1.0,1.0,0.0,0.0,0.0,relatively new,0.0,2125.0,,,133.0
2466,flat,The Castle Society3.8,2.0,8695.652173913044,2300.0,Super Built up area 2300(213.68 sq.m.),4.0,4.0,2,4.0,,sector 56,,,,,,new,0.0,2300.0,,,0.0
2467,flat,Lotus Homz4.0,0.36,8888.888888888889,405.0,Carpet area: 405 (37.63 sq.m.),1.0,1.0,1,10.0,,sector 111,,,,,,relatively new,0.0,,,405.045557,51.0
2468,flat,Zara Aavaas,0.255,7798.165137614679,327.0,Built Up area: 301 (27.96 sq.m.),1.0,1.0,2,,North-East,sector 104,,,,,,relatively new,0.0,,300.958644,,122.0
2470,flat,M3M Woodshire4.0,1.8,7623.888182973316,2361.0,Super Built up area 2361(219.34 sq.m.)Carpet area: 1384 sq.ft. (128.58 sq.m.),3.0,4.0,3+,2.0,,sector 107,0.0,1.0,0.0,0.0,0.0,relatively new,0.0,2361.0,,1384.0,175.0
2471,flat,Krisumi Waterfall Residences,4.1,15500.945179584121,2645.0,Carpet area: 2538 (235.79 sq.m.),3.0,4.0,3,30.0,,sector 36a,1.0,0.0,0.0,0.0,0.0,new,2.0,,,2538.019981,56.0
2472,flat,Godrej 1014.0,1.3,8269.720101781171,1572.0,Super Built up area 1572(146.04 sq.m.),2.0,2.0,3,3.0,North-East,sector 79,1.0,0.0,0.0,0.0,0.0,new,0.0,1572.0,,,56.0
2473,flat,The Roselia 2,0.45,6474.820143884892,695.0,Built Up area: 695 (64.57 sq.m.)Carpet area: 595 sq.ft. (55.28 sq.m.),2.0,2.0,2,19.0,North,sector 95,,,,,,,0.0,,695.0250229999999,595.0,0.0
2474,flat,Signature Global Solera3.7,0.6,8000.0,750.0,Built Up area: 750 (69.68 sq.m.)Carpet area: 650 sq.ft. (60.39 sq.m.),3.0,2.0,2,8.0,,sector 107,,,,,,,0.0,,750.028552,650.0,0.0
2475,flat,Signature Global Solera3.7,0.4,6644.518272425249,602.0,Super Built up area 602(55.93 sq.m.)Carpet area: 548 sq.ft. (50.91 sq.m.),2.0,2.0,1,7.0,,sector 107,,,,,,relatively new,1.0,602.0,,548.0,0.0
2476,flat,Ambience Creacions,1.99,14420.289855072464,1380.0,Super Built up area 1380(128.21 sq.m.)Built Up area: 1285 sq.ft. (119.38 sq.m.)Carpet area: 1280 sq.ft. (118.92 sq.m.),2.0,2.0,2,9.0,North-East,sector 22,1.0,1.0,1.0,0.0,0.0,new,0.0,1380.0,1285.0,1280.0,27.0
2477,flat,Ambience Creacions,1.99,15546.875,1280.0,Super Built up area 1380(128.21 sq.m.)Built Up area: 1285 sq.ft. (119.38 sq.m.)Carpet area: 1280 sq.ft. (118.92 sq.m.),2.0,2.0,2,9.0,North-East,sector 22,,,,,,new,0.0,1380.0,1285.0,1280.0,56.0
2478,flat,M3M Soulitude,1.28,8827.586206896553,1450.0,Carpet area: 1450 (134.71 sq.m.),3.0,3.0,2,4.0,,sector 89,1.0,0.0,0.0,0.0,0.0,new,0.0,,,1450.004969,169.0
2479,flat,Smart World Orchard,1.6,13913.04347826087,1150.0,Carpet area: 1150 (106.84 sq.m.),2.0,2.0,2,4.0,North-East,sector 61,1.0,0.0,0.0,1.0,0.0,new,0.0,,,1150.015076,36.0
2480,flat,Ace Palm Floors,0.9704,7863.857374392221,1234.0,Carpet area: 1234 (114.64 sq.m.),2.0,2.0,2,1.0,,sector 89,1.0,0.0,0.0,0.0,0.0,new,0.0,,,1233.973496,35.0
2481,flat,Umang Winter Hills3.9,0.86,6408.345752608047,1342.0,Super Built up area 1342(124.68 sq.m.),2.0,2.0,2,16.0,,sector 77,,,,,,new,1.0,1342.0,,,92.0
2482,flat,AIPL Zen Residences,1.25,9904.912836767036,1262.0,Carpet area: 1262 (117.24 sq.m.),2.0,2.0,2,19.0,,sector 70a,,,,,,new,0.0,,,1261.9596359999998,49.0
2483,flat,Birla Navya,3.23,26871.880199667223,1202.0,Super Built up area 2150(199.74 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.),3.0,3.0,3,4.0,West,sector 63a,0.0,1.0,0.0,0.0,0.0,new,0.0,2150.0,,1200.0,65.0
2484,flat,Signature Global Solera3.7,0.25,7861.635220125786,318.0,Built Up area: 318 (29.54 sq.m.),1.0,1.0,0,,,sector 107,,,,,,,0.0,,317.965606,,0.0
2486,flat,Capital Residences 360,1.1,7586.206896551724,1450.0,Super Built up area 1450(134.71 sq.m.),2.0,2.0,3+,8.0,,sector 70a,,,,,,new,0.0,1450.0,,,73.0
2487,flat,Signature Global Synera3.4,0.48,8450.704225352112,568.0,Super Built up area 657(61.04 sq.m.)Carpet area: 568 sq.ft. (52.77 sq.m.),2.0,2.0,1,7.0,South-East,sector 81,,,,,,relatively new,1.0,657.0,,568.0,95.0
2488,flat,M3M Skycity,1.8,13698.630136986301,1314.0,Carpet area: 1310 (121.7 sq.m.),2.0,2.0,3,13.0,,sector 65,,,,,,new,0.0,,,1309.96663,104.0
2489,flat,dlf the arbour,7.9,20000.0,3950.0,Built Up area: 3950 (366.97 sq.m.)Carpet area: 2900 sq.ft. (269.42 sq.m.),4.0,4.0,3+,34.0,,sector 63,,,,,,new,0.0,,3950.028383,2900.0,0.0
2490,flat,ILD Greens4.1,0.95,9223.300970873786,1030.0,Super Built up area 1340(124.49 sq.m.)Carpet area: 1030 sq.ft. (95.69 sq.m.),2.0,2.0,3+,11.0,South-West,sector 37c,0.0,0.0,1.0,0.0,1.0,relatively new,1.0,1340.0,,1030.0,159.0
2491,flat,ROF Ananda,0.365,5658.914728682171,645.0,Carpet area: 645 (59.92 sq.m.),2.0,2.0,2,10.0,East,sector 95,1.0,0.0,0.0,0.0,0.0,new,0.0,,,644.972888,88.0
2492,flat,Breez Global Heights,0.24,5825.242718446602,412.0,Carpet area: 412 (38.28 sq.m.),1.0,1.0,1,8.0,,sector 36,,,,,,new,1.0,,,412.042092,70.0
2493,flat,Signature Global the Millennia,0.65,10906.040268456376,596.0,Super Built up area 650(60.39 sq.m.)Carpet area: 596 sq.ft. (55.37 sq.m.),2.0,2.0,3,,,sector 37d,,,,,,new,0.0,650.0,,596.0,47.0
2494,flat,M3M Heights,2.01,13498.992612491602,1489.0,Super Built up area 1516(140.84 sq.m.)Carpet area: 1433 sq.ft. (133.13 sq.m.),2.0,2.0,3,8.0,North-East,sector 65,1.0,0.0,0.0,0.0,0.0,new,0.0,1516.0,,1433.0,51.0
2495,flat,Smart World Gems,1.0,9033.423667570009,1107.0,Carpet area: 1107 (102.84 sq.m.),2.0,2.0,2,1.0,,sector 89,1.0,0.0,0.0,0.0,0.0,new,0.0,,,1106.959476,66.0
2496,flat,Aashirwad Residency,0.9,11250.0,800.0,Carpet area: 800 (74.32 sq.m.),3.0,2.0,2,4.0,,sector 5,0.0,0.0,0.0,1.0,0.0,moderately old,0.0,,,799.973048,36.0
2497,flat,Tulip Monsella,6.02,20816.04426002766,2892.0,Built Up area: 2892 (268.68 sq.m.),3.0,3.0,3,29.0,,sector 53,,,,,,new,0.0,,2892.044652,,0.0
2498,flat,Smart World Gems,0.9,8144.796380090498,1105.0,Built Up area: 1105 (102.66 sq.m.),2.0,2.0,2,1.0,,sector 89,,,,,,,0.0,,1105.021974,,0.0
2499,flat,Whiteland  The ASPEN,3.5,11916.922029281579,2937.0,Built Up area: 2937 (272.86 sq.m.)Carpet area: 1762 sq.ft. (163.7 sq.m.),3.0,4.0,3,8.0,,sector 76,,,,,,,0.0,,2937.037754,1762.0,0.0
2500,flat,Godrej Air,1.3,14541.3870246085,894.0,Super Built up area 1400(130.06 sq.m.)Carpet area: 894 sq.ft. (83.06 sq.m.),2.0,2.0,3,30.0,,sector 85,,,,,,new,0.0,1400.0,,894.0,133.0
2501,flat,Pyramid Urban Homes 2,0.5,9689.922480620155,516.0,Carpet area: 515.57 (47.9 sq.m.),2.0,2.0,2,6.0,,sector 86,,,,,,old,0.0,,,515.5908099999999,22.0
2502,flat,Pivotal Devaan,0.27,7964.601769911505,339.0,Super Built up area 439(40.78 sq.m.)Carpet area: 339 sq.ft. (31.49 sq.m.),1.0,1.0,1,13.0,North-East,sector 84,,,,,,relatively new,2.0,439.0,,339.0,61.0
2503,flat,CGHS Vidya Enclave3.9,1.7,10967.741935483871,1550.0,Super Built up area 1600(148.64 sq.m.)Carpet area: 1550 sq.ft. (144 sq.m.),3.0,2.0,3,6.0,,sector 56,0.0,0.0,0.0,0.0,1.0,old,0.0,1600.0,,1550.0,133.0
2504,flat,Smart World Gems,1.16,10497.737556561086,1105.0,Super Built up area 1103(102.47 sq.m.),3.0,2.0,3,1.0,,sector 89,1.0,0.0,0.0,0.0,0.0,new,0.0,1103.0,,,56.0
2505,flat,M3M Woodshire4.0,1.01,7393.850658857979,1366.0,Super Built up area 1366(126.91 sq.m.)Built Up area: 1200 sq.ft. (111.48 sq.m.),2.0,2.0,3+,11.0,,sector 107,0.0,0.0,0.0,1.0,0.0,new,0.0,1366.0,1200.0,,87.0
2506,flat,Signature Global Solera 2,0.5,8928.57142857143,560.0,Carpet area: 560 (52.03 sq.m.),2.0,2.0,2,13.0,,sector 107,,,,,,new,0.0,,,560.045717,15.0
2507,flat,Signature Global Park 4,0.82,7585.568917668825,1081.0,Carpet area: 1081 (100.43 sq.m.),3.0,2.0,3,2.0,,sector 36,,,,,,new,0.0,,,1081.018477,31.0
2508,flat,Orris Carnation Residency3.7,1.1,6686.930091185411,1645.0,Super Built up area 1645(152.83 sq.m.)Carpet area: 1300 sq.ft. (120.77 sq.m.),3.0,4.0,3,6.0,East,sector 85,0.0,1.0,0.0,0.0,0.0,moderately old,2.0,1645.0,,1300.0,86.0
2509,flat,IRWO Westend Towers3.9,0.65,12059.369202226346,539.0,Carpet area: 539 (50.07 sq.m.),1.0,1.0,2,3.0,,sector 47,,,,,,old,0.0,,,538.948473,80.0
2510,flat,Smart World Orchard,1.58,13739.130434782608,1150.0,Carpet area: 1150 (106.84 sq.m.),2.0,2.0,2,3.0,South,sector 61,1.0,0.0,0.0,0.0,0.0,new,0.0,,,1150.015076,22.0
2511,flat,AFNHB Jalvayu Vihar,0.85,12859.304084720121,661.0,Carpet area: 661 (61.41 sq.m.),2.0,2.0,1,2.0,West,sector 30,0.0,0.0,0.0,1.0,0.0,old,1.0,,,661.011099,62.0
2512,flat,"Godrej 101, Sector 79",1.25,9038.322487346348,1383.0,Built Up area: 1383 (128.48 sq.m.),2.0,2.0,3,1.0,East,sector 79,,,,,,,0.0,,1382.9458719999998,,0.0
2513,flat,Signature Global Park 4,0.72,6660.49953746531,1081.0,Super Built up area 1081(100.43 sq.m.),3.0,2.0,3,3.0,,sector 36,,,,,,new,0.0,1081.0,,,0.0
2514,flat,Satya Element One,0.87,19333.333333333332,450.0,Carpet area: 450 (41.81 sq.m.),1.0,1.0,1,2.0,,sector 49,,,,,,relatively new,0.0,,,450.038659,37.0
2515,flat,Godrej Aria3.8,1.7,7426.823940585408,2289.0,Super Built up area 2289(212.66 sq.m.)Carpet area: 1121 sq.ft. (104.14 sq.m.),3.0,4.0,3+,6.0,East,sector 79,0.0,1.0,0.0,0.0,0.0,new,0.0,2289.0,,1121.0,102.0
2516,flat,Tulip Ivory3.5,2.35,9791.666666666666,2400.0,Carpet area: 2400 (222.97 sq.m.),4.0,4.0,3+,10.0,East,sector 70,0.0,1.0,0.0,0.0,0.0,moderately old,1.0,,,2400.026783,78.0
2517,flat,Breez Global Heights 88A,0.5,8375.209380234506,597.0,Carpet area: 597 (55.46 sq.m.),3.0,2.0,2,2.0,,sector 88a,,,,,,new,0.0,,,596.9658939999999,28.0
2518,flat,Godrej 1014.0,1.41,8998.085513720485,1567.0,Carpet area: 1572 (146.04 sq.m.),2.0,2.0,3,3.0,,sector 79,1.0,0.0,0.0,0.0,0.0,new,0.0,,,1571.959956,142.0
2519,flat,Signature Global City 92,0.99,6622.0735785953175,1495.0,Carpet area: 1495 (138.89 sq.m.),3.0,2.0,3,1.0,East,sector 92,0.0,0.0,0.0,1.0,0.0,new,0.0,,,1494.9980709999998,44.0
2520,flat,Tulip Violet4.2,3.25,10105.721393034826,3216.0,Super Built up area 3216(298.78 sq.m.),4.0,5.0,3+,14.0,,sector 69,0.0,0.0,1.0,1.0,0.0,relatively new,0.0,3216.0,,,27.0
2521,flat,Birla Navya,3.5,25925.925925925927,1350.0,Carpet area: 1350 (125.42 sq.m.),3.0,3.0,3,1.0,,sector 63a,,,,,,new,0.0,,,1350.008338,59.0
2522,flat,Parsvnath Green Ville3.9,2.5,12820.51282051282,1950.0,Carpet area: 1950 (181.16 sq.m.),4.0,5.0,3,1.0,South-East,sector 48,0.0,0.0,0.0,1.0,0.0,moderately old,1.0,,,1949.988124,56.0
2523,flat,Pyramid Pride,0.5,6578.9473684210525,760.0,Carpet area: 760 (70.61 sq.m.),2.0,2.0,1,8.0,North,sector 76,,,,,,new,0.0,,,760.0389789999999,115.0
2524,flat,Suposhaa Smartworld Orchard,2.25,14525.500322788896,1549.0,Carpet area: 1549 (143.91 sq.m.),3.0,3.0,2,3.0,,sector 61,,,,,,new,0.0,,,1549.032849,0.0
2525,flat,Orris Carnation Residency3.7,0.9,6428.571428571428,1400.0,Super Built up area 1485(137.96 sq.m.)Built Up area: 1402 sq.ft. (130.25 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),3.0,3.0,2,12.0,,sector 85,,,,,,relatively new,0.0,1485.0,1402.0,1400.0,160.0
2526,flat,Kendriya Vihar,0.65,8609.271523178808,755.0,Carpet area: 755 (70.14 sq.m.),1.0,1.0,1,,,sector 56,,,,,,moderately old,0.0,,,754.9799459999999,190.0
2527,flat,Godrej Aria3.8,1.3,8843.537414965986,1470.0,Super Built up area 1470(136.57 sq.m.),2.0,2.0,2,7.0,,sector 79,1.0,0.0,0.0,0.0,0.0,relatively new,1.0,1470.0,,,153.0
2528,flat,Ansal Heights 86,0.67,5098.934550989346,1314.0,Super Built up area 1360(126.35 sq.m.),2.0,2.0,1,10.0,,sector 86,,,,,,relatively new,0.0,1360.0,,,137.0
2529,flat,Kendriya Vihar4.1,0.58,9586.776859504133,605.0,Carpet area: 605 (56.21 sq.m.),1.0,1.0,1,1.0,,sector 56,,,,,,old,0.0,,,605.038819,84.0
2530,flat,om apartment Dayanand colony,0.255,4373.927958833619,583.0,Carpet area: 583 (54.16 sq.m.),1.0,1.0,1,3.0,North-East,sector 5,,,,,,relatively new,0.0,,,582.972824,14.0
2531,flat,Pyramid Urban Homes 2,0.6,8000.0,750.0,Carpet area: 750 (69.68 sq.m.),3.0,2.0,2,2.0,East,sector 86,,,,,,new,0.0,,,750.028552,20.0
2532,flat,Pyramid Urban Homes 2,0.5,8319.467554076538,601.0,Carpet area: 601 (55.83 sq.m.),2.0,2.0,1,2.0,East,sector 86,,,,,,relatively new,0.0,,,600.948537,42.0
2533,flat,Godrej Nature Plus,1.35,8231.707317073171,1640.0,Super Built up area 1640(152.36 sq.m.),3.0,2.0,3+,7.0,North-East,sector-33,0.0,0.0,1.0,0.0,0.0,new,0.0,1640.0,,,56.0
2534,flat,Unitech South Park,1.13,7001.239157372986,1614.0,Super Built up area 1610(149.57 sq.m.),3.0,3.0,2,1.0,,sector 70,,,,,,new,0.0,1610.0,,,66.0
2535,flat,Raheja Atharva3.6,1.6,5319.148936170212,3008.0,Built Up area: 3008 (279.45 sq.m.),4.0,1.0,0,,,sector 109,,,,,,new,0.0,,3007.971855,,0.0
2536,flat,Greenopolis,0.65,5195.843325339728,1251.0,Carpet area: 1251 (116.22 sq.m.),2.0,2.0,2,15.0,,sector 89,,,,,,new,0.0,,,1250.980458,44.0
2537,flat,Satya The Hermitage3.5,0.8,5517.241379310345,1450.0,Built Up area: 1450 (134.71 sq.m.),2.0,2.0,0,10.0,,sector 103,,,,,,,0.0,,1450.004969,,0.0
2538,flat,Imperia The Esfera,0.95,5702.280912364946,1666.0,Built Up area: 1578 (146.6 sq.m.),2.0,2.0,0,17.0,,sector 37c,0.0,1.0,0.0,0.0,0.0,new,0.0,,1577.9877399999998,,0.0
2539,flat,Alpha Corp GurgaonOne 844.0,1.2,9448.818897637795,1270.0,Super Built up area 1270(117.99 sq.m.),2.0,2.0,1,6.0,South-West,sector 84,,,,,,relatively new,0.0,1270.0,,,20.0
2540,flat,Smart World Orchard,1.55,13478.260869565218,1150.0,Super Built up area 1150(106.84 sq.m.),2.0,2.0,1,3.0,,sector 61,1.0,0.0,0.0,0.0,0.0,new,0.0,1150.0,,,73.0
2541,flat,Whiteland Blissville,1.92,11497.005988023951,1670.0,Built Up area: 1672 (155.33 sq.m.)Carpet area: 940 sq.ft. (87.33 sq.m.),3.0,3.0,2,2.0,,sector 76,,,,,,,0.0,,1671.956587,940.0,0.0
2542,flat,MRG Skyline,1.82,13392.200147167034,1359.0,Built Up area: 1359 (126.26 sq.m.)Carpet area: 952 sq.ft. (88.44 sq.m.),3.0,2.0,2,4.0,East,sector 106,,,,,,,0.0,,1359.050014,952.0,0.0
2543,flat,Adani Aangan Arcade,0.5,7763.975155279503,644.0,Built Up area: 672 (62.43 sq.m.)Carpet area: 644 sq.ft. (59.83 sq.m.),2.0,2.0,1,4.0,,sector 89,,,,,,relatively new,2.0,,671.990277,644.0,82.0
2544,flat,Adani Aangan Galleria,0.25,5000.0,500.0,Super Built up area 500(46.45 sq.m.)Built Up area: 430 sq.ft. (39.95 sq.m.)Carpet area: 410 sq.ft. (38.09 sq.m.),1.0,1.0,1,6.0,,sector 89,,,,,,new,0.0,500.0,430.0,410.0,96.0
2545,flat,Sare Green Parc 2,1.07,5245.098039215686,2040.0,Built Up area: 2040 (189.52 sq.m.),4.0,3.0,3,10.0,,sector 92,1.0,1.0,0.0,0.0,0.0,new,0.0,,2039.974328,,115.0
2546,flat,Shree Vardhman Flora3.8,0.8,5925.925925925926,1350.0,Built Up area: 1350 (125.42 sq.m.),2.0,3.0,2,,,sector 90,,,,,,,0.0,,1350.008338,,0.0
2547,flat,Spectrum Centre,0.62,9538.461538461539,650.0,Built Up area: 650 (60.39 sq.m.),1.0,1.0,0,6.0,,sector 82a,,,,,,,0.0,,650.031921,,0.0
2548,flat,Godrej Nature Plus,1.25,9025.270758122744,1385.0,Built Up area: 1385 (128.67 sq.m.)Carpet area: 1000 sq.ft. (92.9 sq.m.),2.0,2.0,3,17.0,,sector-33,,,,,,,0.0,,1384.9910129999998,1000.0,0.0
2549,flat,Smart World Gems,0.88,7978.241160471442,1103.0,Built Up area: 1103 (102.47 sq.m.),2.0,2.0,0,2.0,,sector 89,,,,,,,0.0,,1102.976833,,0.0
2550,flat,Vatika India Next4.1,0.8,6425.70281124498,1245.0,Carpet area: 1245 (115.66 sq.m.),2.0,2.0,3,9.0,,sector 82,,,,,,,0.0,,,1244.952674,0.0
2551,flat,Godrej Nature Plus,1.1,7971.014492753623,1380.0,Carpet area: 1380 (128.21 sq.m.),2.0,2.0,2,14.0,North,sector-33,,,,,,,0.0,,,1380.039619,0.0
2552,flat,Sare Green Parc,0.85,6740.681998413957,1261.0,Built Up area: 1261 (117.15 sq.m.),3.0,2.0,2,14.0,,sector 92,,,,,,,0.0,,1260.990885,,0.0
2553,flat,Residency Grand,5.0,7692.307692307692,6500.0,Carpet area: 5200 (483.1 sq.m.),5.0,7.0,3+,1.0,East,sector 52,0.0,1.0,1.0,0.0,0.0,moderately old,0.0,,,5200.04009,95.0
2554,flat,Godrej Oasis3.9,1.45,8082.497212931996,1794.0,Carpet area: 1794 (166.67 sq.m.),3.0,3.0,3,12.0,,sector 88a,,,,,,relatively new,0.0,,,1794.0192129999998,56.0
2556,flat,Smart World Gems,1.25,8784.258608573437,1423.0,Super Built up area 1423(132.2 sq.m.),3.0,3.0,3,2.0,North,sector 89,0.0,0.0,1.0,0.0,0.0,new,0.0,1423.0,,,19.0
2557,flat,Ireo The Corridors,2.0,11428.57142857143,1750.0,Super Built up area 1750(162.58 sq.m.),3.0,3.0,3,12.0,,sector 67a,1.0,0.0,0.0,0.0,0.0,new,0.0,1750.0,,,60.0
2558,flat,Imperia Elvedor,0.55,8221.225710014947,669.0,Built Up area: 669 (62.15 sq.m.),1.0,1.0,0,5.0,,sector 37c,,,,,,,0.0,,668.9763849999999,,0.0
2559,flat,Ansal Heights 86,0.82,6029.411764705882,1360.0,Super Built up area 1360(126.35 sq.m.)Built Up area: 1300 sq.ft. (120.77 sq.m.)Carpet area: 1000 sq.ft. (92.9 sq.m.),2.0,2.0,1,12.0,,sector 86,,,,,,new,0.0,1360.0,1300.0,1000.0,56.0
2560,flat,Zara Aavaas,0.4,7029.8769771529,569.0,Super Built up area 569(52.86 sq.m.),2.0,2.0,1,14.0,,sector 104,,,,,,relatively new,0.0,569.0,,,51.0
2561,flat,Godrej Nature Plus,1.15,11557.788944723618,995.0,Carpet area: 92.44,2.0,2.0,2,15.0,,sector-33,,,,,,new,0.0,,,92.44,51.0
2562,flat,Antriksh Heights3.7,0.945,7000.0,1350.0,Super Built up area 1350(125.42 sq.m.),3.0,2.0,3+,10.0,,sector 84,1.0,0.0,0.0,0.0,0.0,new,1.0,1350.0,,,120.0
2563,flat,Residency Grand,5.0,9615.384615384615,5200.0,Built Up area: 5200 (483.1 sq.m.),5.0,5.0,3+,2.0,East,sector 52,,,,,,,0.0,,5200.04009,,0.0
2564,flat,Sare Green Parc,0.75,4820.051413881748,1556.0,Built Up area: 1556 (144.56 sq.m.)Carpet area: 1261 sq.ft. (117.15 sq.m.),3.0,2.0,2,16.0,,sector 92,,,,,,,0.0,,1556.029384,1261.0,0.0
2565,flat,SS The Leaf3.8,1.3,7926.829268292683,1640.0,Super Built up area 1640(152.36 sq.m.),2.0,2.0,2,17.0,,sector 85,,,,,,new,0.0,1640.0,,,112.0
2566,flat,SS Almeria,1.5,7500.0,2000.0,Super Built up area 2000(185.81 sq.m.)Carpet area: 1700 sq.ft. (157.94 sq.m.),3.0,3.0,3,2.0,,sector 84,0.0,1.0,0.0,0.0,0.0,new,0.0,2000.0,,1700.0,130.0
2567,flat,Sare Petioles,1.25,6097.5609756097565,2050.0,Carpet area: 2050 (190.45 sq.m.),3.0,3.0,3,18.0,,sector 92,0.0,1.0,0.0,0.0,0.0,new,0.0,,,2049.984755,51.0
2568,flat,Maxworth City Residences,0.9,7081.038552321007,1271.0,Super Built up area 1200(111.48 sq.m.),2.0,2.0,3,9.0,East,sector 10a,0.0,0.0,0.0,1.0,0.0,new,0.0,1200.0,,,65.0
2569,flat,Vatika Xpressions,0.92,6814.814814814815,1350.0,Built Up area: 1350 (125.42 sq.m.)Carpet area: 1120 sq.ft. (104.05 sq.m.),2.0,2.0,3,3.0,,sector 88b,,,,,,new,0.0,,1350.008338,1120.0,33.0
2570,flat,Sare Petioles,1.3,6372.549019607844,2040.0,Built Up area: 2040 (189.52 sq.m.),4.0,4.0,0,7.0,,sector 92,,,,,,,0.0,,2039.974328,,0.0
2571,flat,Dhoot Time Residency4.0,3.0,18270.401948842875,1642.0,Built Up area: 1642 (152.55 sq.m.)Carpet area: 1500 sq.ft. (139.35 sq.m.),3.0,3.0,3+,14.0,,sector 63,0.0,1.0,0.0,0.0,0.0,relatively new,1.0,,1642.0329450000002,1500.0,0.0
2572,flat,M3M Soulitude,1.33,16985.95146871009,783.0,Built Up area: 1423 (132.2 sq.m.)Carpet area: 783 sq.ft. (72.74 sq.m.),3.0,3.0,3,4.0,North-West,sector 89,1.0,0.0,0.0,0.0,0.0,new,0.0,,1422.9875799999998,783.0,172.0
2573,flat,M3M Woodshire4.0,0.8,5856.515373352855,1366.0,Super Built up area 1366(126.91 sq.m.),2.0,2.0,3+,14.0,,sector 107,,,,,,new,0.0,1366.0,,,80.0
2574,flat,Tulip Petals3.6,1.55,10000.0,1550.0,Super Built up area 1550(144 sq.m.),3.0,2.0,3,6.0,East,sector 89,0.0,0.0,0.0,0.0,1.0,moderately old,1.0,1550.0,,,140.0
2575,flat,Conscient Habitat3.6,0.35,6422.018348623853,545.0,Carpet area: 545 (50.63 sq.m.),2.0,2.0,1,3.0,North-East,sector 99a,,,,,,relatively new,0.0,,,544.976257,69.0
