,property_type,society,price,price_per_sqft,area,areaWithType,bedRoom,bathroom,balcony,floorNum,facing,sector,Study Room,Servant Room,Pooja Room,Others,Store Room,possession_category,furnishingType,super_builtup_area,builtup_area,carpet_area,luxury_score,area_to_bedroom_ratio
2214,flat,Signature Global City,1.1,8494.208494208495,1295.0,Carpet area: 1295 (120.31 sq.m.),2.0,3.0,2,2.0,North,sector 37d,,,,,,new,0.0,,,1295.004809,43.0,647.5
2215,flat,Pareena Mi Casa,1.15,9236.94779116466,1245.0,Super Built up area 1245(115.66 sq.m.),0.0,2.0,3,8.0,East,sector 68,,,,,,new,0.0,1245.0,,,56.0,inf
2216,flat,Huda Housing Board Society,0.45,9740.25974025974,462.0,Carpet area: 461.77 (42.9 sq.m.),,1.0,0,,North-West,sector 52,0.0,0.0,1.0,0.0,0.0,moderately old,1.0,,,461.77131,59.0,
2217,flat,Signature Global Orchard Avenue3.6,0.4,5479.45205479452,730.0,Built Up area: 730 (67.82 sq.m.),,2.0,0,,,sector 93,,,,,,,0.0,,730.0076979999999,,0.0,
2218,flat,M3M Heights,2.25,13611.615245009074,1653.0,Carpet area: 1433 (133.13 sq.m.),0.0,2.0,3,5.0,,sector 65,,,,,,new,0.0,,,1432.998007,0.0,inf
2219,flat,Adani Brahma Samsara Vilasa,3.4,10000.0,3400.0,Super Built up area 3400(315.87 sq.m.),3.0,3.0,3+,1.0,West,sector 63,,,,,,new,0.0,3400.0,,,127.0,1133.3333333333333
2220,flat,Vatika Independent Floors3.8,1.45,8055.555555555556,1800.0,Built Up area: 1800 (167.23 sq.m.),4.0,3.0,0,1.0,,sector 82,,,,,,,0.0,,1800.046997,,0.0,450.0
2221,flat,Tulip Violet4.2,1.2,10909.09090909091,1100.0,Built Up area: 1100 (102.19 sq.m.),,3.0,0,,,sector 69,,,,,,,0.0,,1099.962941,,0.0,
2222,flat,M3M Heights,1.9,14996.05367008682,1267.0,Super Built up area 1261(117.15 sq.m.),0.0,2.0,3,4.0,,sector 65,,,,,,new,0.0,1261.0,,,84.0,inf
2223,flat,Godrej Icon,1.65,9041.09589041096,1825.0,Super Built up area 1825(169.55 sq.m.),0.0,3.0,3,12.0,,sector 88a,,,,,,new,0.0,1825.0,,,73.0,inf
2224,flat,M3M Skywalk,2.7,13379.58374628345,2018.0,Super Built up area 2018(187.48 sq.m.),0.0,3.0,3,13.0,,sector 74,0.0,0.0,0.0,0.0,1.0,new,0.0,2018.0,,,136.0,inf
2225,flat,Global Hill View,0.325,4270.696452036794,761.0,Built Up area: 761 (70.7 sq.m.),0.0,2.0,0,11.0,,sector 11,,,,,,,0.0,,761.00773,,0.0,inf
2226,flat,Zara Aavaas,0.2,6644.518272425249,301.0,Built Up area: 301 (27.96 sq.m.),0.0,1.0,1,3.0,North-East,sector 104,,,,,,,0.0,,300.958644,,0.0,inf
2227,flat,Chintamani,1.57,8509.485094850948,1845.0,Built Up area: 1845 (171.41 sq.m.)Carpet area: 1350 sq.ft. (125.42 sq.m.),3.0,3.0,3,1.0,North-East,sector 103,,,,,,,0.0,,1845.040099,1350.0,0.0,615.0
2228,flat,Signature Global City,0.8,8421.052631578947,950.0,Super Built up area 950(88.26 sq.m.),1.0,2.0,2,2.0,,sector 37d,,,,,,new,0.0,950.0,,,49.0,950.0
2229,flat,Signature Global City 37D Ph 2,1.35,9375.0,1440.0,Carpet area: 1440 (133.78 sq.m.),1.0,3.0,3+,3.0,,sector 37d,0.0,0.0,1.0,0.0,0.0,new,0.0,,,1439.994542,72.0,1440.0
2230,flat,Tulip Violet4.2,2.0,10167.768174885612,1967.0,Carpet area: 1967 (182.74 sq.m.),0.0,4.0,1,12.0,,sector 69,,,,,,relatively new,0.0,,,1966.995086,86.0,inf
2231,flat,CHD Avenue 713.6,0.95,7929.883138564273,1198.0,Super Built up area 1198(111.3 sq.m.),0.0,2.0,2,5.0,South,sector 71,,,,,,moderately old,1.0,1198.0,,,206.0,inf
2232,flat,Raheja Navodaya3.6,1.1,4680.851063829788,2350.0,Built Up area: 2350 (218.32 sq.m.)Carpet area: 1850 sq.ft. (171.87 sq.m.),,2.0,3,,East,sector 92,,,,,,,0.0,,2349.974648,1850.0,0.0,
2233,flat,Birla Navya,3.3,15348.837209302326,2150.0,Super Built up area 2150(199.74 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.),1.0,3.0,3,4.0,West,sector 63a,0.0,1.0,0.0,0.0,0.0,new,0.0,2150.0,,1200.0,65.0,2150.0
2234,flat,Housing Board Colony,0.3,4629.62962962963,648.0,Carpet area: 72 (6.69 sq.m.),,1.0,0,,,sector 51,1.0,0.0,0.0,0.0,0.0,moderately old,0.0,,,648.094419,15.0,
2235,flat,Central Park Flower Valley Aqua Front Towers,2.96,13870.66541705717,2134.0,Carpet area: 2134 (198.26 sq.m.),4.0,4.0,3,1.0,,sector-33,0.0,1.0,0.0,0.0,0.0,new,1.0,,,2134.050814,45.0,533.5
2236,flat,Sare Green ParC Phase 3,0.79,6086.286594761171,1298.0,Super Built up area 1298(120.59 sq.m.),0.0,2.0,2,15.0,North,sector 92,,,,,,new,0.0,1298.0,,,36.0,inf
2237,flat,Sare Crescent Parc Royal Greens Phase 1,0.79,6086.286594761171,1298.0,Super Built up area 1298(120.59 sq.m.),0.0,2.0,2,15.0,,sector 92,,,,,,new,0.0,1298.0,,,32.0,inf
2238,flat,Godrej Nature Plus,1.7,12592.592592592591,1350.0,Carpet area: 1350 (125.42 sq.m.),0.0,3.0,3+,6.0,,sector-33,0.0,1.0,0.0,0.0,0.0,new,0.0,,,1350.008338,59.0,inf
2239,flat,Godrej Oasis3.9,1.4,7567.567567567567,1850.0,Super Built up area 1850(171.87 sq.m.),1.0,3.0,3+,4.0,East,sector 88a,,,,,,relatively new,1.0,1850.0,,,59.0,1850.0
2240,flat,Sare Homes,0.58,4098.9399293286215,1415.0,Super Built up area 1415(131.46 sq.m.),1.0,3.0,3,3.0,North-East,sector 92,,,,,,new,0.0,1415.0,,,61.0,1415.0
2241,flat,Bestech Altura,2.55,9532.710280373833,2675.0,Built Up area: 2675 (248.52 sq.m.),1.0,5.0,2,4.0,East,sector 79,0.0,1.0,0.0,0.0,0.0,new,0.0,,2675.044428,,51.0,2675.0
2242,flat,Hero Homes,1.9,11249.259917110716,1689.0,Super Built up area 1689(156.91 sq.m.)Carpet area: 1082 sq.ft. (100.52 sq.m.),0.0,3.0,3,16.0,,sector 104,0.0,0.0,1.0,0.0,0.0,new,1.0,1689.0,,1082.0,141.0,inf
2243,flat,M3M Sierra 68,1.25,10245.901639344262,1220.0,Super Built up area 1220(113.34 sq.m.)Carpet area: 694 sq.ft. (64.47 sq.m.),0.0,2.0,3,4.0,,sector 68,,,,,,new,0.0,1220.0,,694.0,51.0,inf
2244,flat,Indiabulls Centrum Park3.7,1.65,8250.0,2000.0,Super Built up area 2000(185.81 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),0.0,3.0,3+,15.0,,sector 103,1.0,0.0,0.0,0.0,0.0,relatively new,1.0,2000.0,,1400.0,59.0,inf
2245,flat,Sare Green Parc 2,0.75,4743.833017077799,1581.0,Super Built up area 1454(135.08 sq.m.)Built Up area: 1415 sq.ft. (131.46 sq.m.)Carpet area: 1350 sq.ft. (125.42 sq.m.),2.0,3.0,3,2.0,East,sector 92,0.0,0.0,0.0,1.0,0.0,relatively new,1.0,1454.0,1415.0,1350.0,56.0,790.5
2246,flat,DLF Express Greens3.9,1.6,6808.510638297872,2350.0,Carpet area: 2350 (218.32 sq.m.),1.0,6.0,3+,4.0,North-East,sector 1a,1.0,1.0,1.0,0.0,0.0,relatively new,0.0,,,2349.974648,56.0,2350.0
2247,flat,M3M Woodshire4.0,1.15,7496.740547588005,1534.0,Super Built up area 1534(142.51 sq.m.)Carpet area: 1056 sq.ft. (98.11 sq.m.),,2.0,3,,North-East,sector 107,1.0,0.0,0.0,0.0,0.0,relatively new,0.0,1534.0,,1056.0,36.0,
2248,flat,Hero Homes,1.4,15819.209039548025,885.0,Super Built up area 1389(129.04 sq.m.)Carpet area: 884.58 sq.ft. (82.18 sq.m.),1.0,2.0,2,4.0,North,sector 104,,,,,,new,0.0,1389.0,,884.58,56.0,885.0
2249,flat,Vipul Lavanya3.9,1.28,7174.8878923766815,1784.0,Carpet area: 1784 (165.74 sq.m.),3.0,3.0,3,1.0,North-East,sector 81,0.0,1.0,1.0,0.0,0.0,moderately old,1.0,,,1784.008786,56.0,594.6666666666666
2250,flat,Signature Global Superbia,0.4,6722.689075630252,595.0,Carpet area: 594.52 (55.23 sq.m.),1.0,2.0,3,2.0,,sector 95,,,,,,new,0.0,,,594.490197,0.0,595.0
2251,flat,Shree Vardhman Victoria3.8,1.75,8974.358974358975,1950.0,Built Up area: 1950 (181.16 sq.m.),0.0,4.0,2,16.0,,sector 70,0.0,1.0,1.0,0.0,0.0,relatively new,0.0,,1949.988124,,56.0,inf
2252,flat,M3M Heights,2.1,16653.449643140364,1261.0,Super Built up area 1261(117.15 sq.m.)Carpet area: 800 sq.ft. (74.32 sq.m.),0.0,2.0,3,8.0,,sector 65,,,,,,new,0.0,1261.0,,800.0,61.0,inf
2253,flat,Smart World Orchard,2.5,16139.444803098771,1549.0,Built Up area: 1549 (143.91 sq.m.),3.0,3.0,1,1.0,East,sector 61,,,,,,,0.0,,1549.032849,,0.0,516.3333333333334
2254,flat,Karmyogi Apartment,2.3,6466.123137475401,3557.0,Carpet area: 3556 (330.36 sq.m.),1.0,4.0,2,6.0,,sector 10a,,,,,,moderately old,0.0,,,3555.962004,0.0,3557.0
2255,flat,Emaar Palm Gardens4.1,1.8,9473.684210526317,1900.0,Built Up area: 1900 (176.52 sq.m.),0.0,4.0,0,9.0,,sector 83,,,,,,,0.0,,1900.043628,,0.0,inf
2256,flat,Smart World Orchard,2.0,12911.555842479018,1549.0,Carpet area: 1549 (143.91 sq.m.),1.0,3.0,2,3.0,,sector 61,0.0,0.0,0.0,1.0,0.0,new,0.0,,,1549.032849,0.0,1549.0
2257,flat,Supertech Araville,1.0,6535.9477124183,1530.0,Carpet area: 1530 (142.14 sq.m.),0.0,2.0,3,4.0,,sector 79,1.0,0.0,0.0,0.0,0.0,relatively new,0.0,,,1529.9807459999995,31.0,inf
2258,flat,Orris Aster Court,0.9,5671.077504725898,1587.0,Super Built up area 1587(147.44 sq.m.),0.0,3.0,3,8.0,North-East,sector 85,,,,,,relatively new,0.0,1587.0,,,56.0,inf
2259,flat,AIPL Club Residences,0.95,10215.05376344086,930.0,Built Up area: 930 (86.4 sq.m.)Carpet area: 730 sq.ft. (67.82 sq.m.),0.0,2.0,1,11.0,North-East,sector 70a,,,,,,new,1.0,,930.00096,730.0,157.0,inf
2260,flat,M3m Golf Hills,1.45,10211.267605633802,1420.0,Carpet area: 1420 (131.92 sq.m.),0.0,2.0,3,15.0,,sector 79,,,,,,new,0.0,,,1419.9736879999998,0.0,inf
2261,flat,Elevate,6.75,19882.17967599411,3395.0,Built Up area: 3395 (315.41 sq.m.),0.0,4.0,0,10.0,,sector 50,,,,,,,0.0,,3395.0416990000003,,0.0,inf
2262,flat,Signature Global City,1.25,6082.725060827251,2055.0,Carpet area: 2055 (190.92 sq.m.),1.0,3.0,3,4.0,,sector 37d,,,,,,new,0.0,,,2055.043788,37.0,2055.0
2263,flat,Adani Brahma Samsara Vilasa,4.49,14253.968253968254,3150.0,Carpet area: 350 (292.64 sq.m.),1.0,4.0,3+,3.0,North,sector 63,,,,,,new,1.0,,,3149.947696,144.0,3150.0
2264,flat,Sare Green ParC Phase 3,0.7,5279.034690799396,1326.0,Super Built up area 1326(123.19 sq.m.)Built Up area: 1325 sq.ft. (123.1 sq.m.)Carpet area: 1320 sq.ft. (122.63 sq.m.),1.0,2.0,2,4.0,,sector 92,,,,,,relatively new,0.0,1326.0,1325.0,1320.0,69.0,1326.0
2265,flat,Pivotal Devaan Apartments,0.39,6500.0,600.0,Super Built up area 600(55.74 sq.m.)Carpet area: 500 sq.ft. (46.45 sq.m.),0.0,2.0,0,5.0,North,sector 84,,,,,,,0.0,600.0,,500.0,0.0,inf
2266,flat,Conscient Elevate,6.75,19882.17967599411,3395.0,Super Built up area 3395(315.41 sq.m.)Carpet area: 1855 sq.ft. (172.34 sq.m.),0.0,4.0,2,10.0,,sector 59,0.0,1.0,0.0,0.0,0.0,new,0.0,3395.0,,1855.0,52.0,inf
2267,flat,Signature Global City 92,0.99,9074.243813015582,1091.0,Built Up area: 1091 (101.36 sq.m.),3.0,2.0,3,1.0,,sector 92,,,,,,new,0.0,,1091.028904,,37.0,363.6666666666667
2268,flat,Godrej Air,1.4,10000.0,1400.0,Built Up area: 1400 (130.06 sq.m.)Carpet area: 900 sq.ft. (83.61 sq.m.),0.0,2.0,3,23.0,,sector 85,,,,,,,0.0,,1399.952834,900.0,0.0,inf
2269,flat,Pyramid Urban,0.6,8571.42857142857,700.0,Super Built up area 700(65.03 sq.m.),0.0,2.0,2,14.0,,sector 67a,,,,,,new,0.0,700.0,,,22.0,inf
2270,flat,Hero Homes,1.35,9567.68249468462,1411.0,Super Built up area 1359(126.26 sq.m.)Carpet area: 861.97 sq.ft. (80.08 sq.m.),0.0,2.0,2,18.0,East,sector 104,,,,,,new,0.0,1359.0,,861.97,56.0,inf
2271,flat,Supertech Araville,0.715,5521.235521235521,1295.0,Built Up area: 1295 (120.31 sq.m.),0.0,2.0,0,9.0,,sector 79,,,,,,new,0.0,,1295.004809,,0.0,inf
2272,flat,Apna Enclave,0.58,6105.263157894737,950.0,Super Built up area 950(88.26 sq.m.)Built Up area: 900 sq.ft. (83.61 sq.m.)Carpet area: 744 sq.ft. (69.12 sq.m.),1.0,2.0,2,2.0,North-East,sector 3,,,,,,old,0.0,950.0,900.0,744.0,75.0,950.0
2273,flat,M3M Soulitude,1.14,7999.999999999999,1425.0,Carpet area: 1423 (132.2 sq.m.),2.0,3.0,2,2.0,East,sector 89,1.0,0.0,0.0,0.0,0.0,new,0.0,,,1422.9875799999998,106.0,712.5
2274,flat,on request,1.69,9145.021645021645,1848.0,Super Built up area 1845(171.41 sq.m.),0.0,3.0,3+,8.0,,sector 103,,,,,,relatively new,0.0,1845.0,,,56.0,inf
2275,flat,Shapoorji Pallonji Joyville Gurugram4.0,1.99,20664.589823468326,963.0,Super Built up area 1349(125.33 sq.m.)Carpet area: 963 sq.ft. (89.47 sq.m.),0.0,2.0,2,14.0,South,sector 102,,,,,,new,0.0,1349.0,,963.0,215.0,inf
2276,flat,Vipul Lavanya3.9,0.75,5966.587112171837,1257.0,Carpet area: 1257 (116.78 sq.m.),0.0,2.0,2,7.0,,sector 81,,,,,,moderately old,0.0,,,1257.008242,44.0,inf
2277,flat,Godrej 1014.0,2.5,11140.819964349375,2244.0,Built Up area: 2244 (208.47 sq.m.)Carpet area: 1800 sq.ft. (167.23 sq.m.),1.0,3.0,3+,5.0,,sector 79,,,,,,,0.0,,2243.950233,1800.0,0.0,2244.0
2278,flat,Ansal Heights 86,0.64,4705.882352941177,1360.0,Built Up area: 1360 (126.35 sq.m.),1.0,2.0,1,3.0,,sector 86,,,,,,new,0.0,,1360.0187649999998,,86.0,1360.0
2279,flat,Umang Winter Hills3.9,1.2,6586.169045005488,1822.0,Built Up area: 1822 (169.27 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.),0.0,3.0,3,14.0,East,sector 77,,,,,,,0.0,,1822.005353,1200.0,0.0,inf
2280,flat,Orris Aster Court,0.93,5670.731707317073,1640.0,Built Up area: 1587 (147.44 sq.m.)Carpet area: 1250 sq.ft. (116.13 sq.m.),0.0,3.0,3,8.0,,sector 85,,,,,,relatively new,0.0,,1587.029416,1250.0,0.0,inf
2281,flat,Supertech Hues,0.8,6779.661016949152,1180.0,Built Up area: 1180 (109.63 sq.m.),0.0,2.0,3+,14.0,,sector 68,,,,,,new,1.0,,1180.046357,,33.0,inf
2282,flat,Signature Global Synera3.4,0.31,7434.052757793765,417.0,Super Built up area 417(38.74 sq.m.)Carpet area: 320 sq.ft. (29.73 sq.m.),0.0,1.0,1,13.0,North,sector 81,,,,,,relatively new,2.0,417.0,,320.0,179.0,inf
2283,flat,Pyramid Urban,0.7,11844.331641285957,591.0,Carpet area: 591 (54.91 sq.m.),0.0,2.0,1,14.0,North,sector 67a,,,,,,new,0.0,,,591.0457489999999,51.0,inf
2284,flat,Oriental Valley CHS,1.5,8108.108108108108,1850.0,Carpet area: 1850 (171.87 sq.m.),0.0,3.0,3+,8.0,,sector 9a,,,,,,moderately old,1.0,,,1849.991493,42.0,inf
2285,flat,AVL 36 Gurgaon3.7,0.4,10204.081632653062,392.0,Carpet area: 392 (36.42 sq.m.),0.0,1.0,1,4.0,West,sector 36a,,,,,,relatively new,0.0,,,392.021238,42.0,inf
2286,flat,Smart World Gems,1.1,9972.801450589302,1103.0,Built Up area: 1103 (102.47 sq.m.),,1.0,0,,,sector 89,,,,,,,0.0,,1102.976833,,0.0,
2287,flat,Signature Global Grand IVA3.9,0.5,6666.666666666667,750.0,Built Up area: 750 (69.68 sq.m.)Carpet area: 605 sq.ft. (56.21 sq.m.),0.0,2.0,0,10.0,North,sector 103,,,,,,,0.0,,750.028552,605.0,0.0,inf
2288,flat,Central Park Flower Valley,1.35,10384.615384615385,1300.0,Carpet area: 1300 (120.77 sq.m.),1.0,2.0,2,3.0,West,sector-33,,,,,,new,0.0,,,1299.956203,115.0,1300.0
2289,flat,Orchid Island4.2,1.7,10651.629072681704,1596.0,Carpet area: 1596 (148.27 sq.m.),2.0,4.0,3,2.0,West,sector 51,0.0,0.0,1.0,0.0,1.0,moderately old,0.0,,,1595.963453,120.0,798.0
2290,flat,Pivotal Riddhi Siddhi,0.72,946.994607391819,7603.0,Carpet area: 706,0.0,2.0,2,12.0,,sector 99,0.0,0.0,0.0,0.0,1.0,relatively new,0.0,,,706.0,44.0,inf
2291,flat,Pivotal Devaan,0.35,7246.376811594203,483.0,Carpet area: 483 (44.87 sq.m.),0.0,2.0,2,4.0,East,sector 84,,,,,,relatively new,0.0,,,482.976193,44.0,inf
2292,flat,M3M Sierra 68,1.2,9002.25056264066,1333.0,Super Built up area 1250(116.13 sq.m.)Carpet area: 750 sq.ft. (69.68 sq.m.),2.0,2.0,3,1.0,North,sector 68,,,,,,relatively new,2.0,1250.0,,750.0,96.0,666.5
2293,flat,Signature Global Grand IVA3.9,0.5,6250.0,800.0,Super Built up area 800(74.32 sq.m.)Carpet area: 605 sq.ft. (56.21 sq.m.),0.0,2.0,2,10.0,,sector 103,,,,,,relatively new,0.0,800.0,,605.0,15.0,inf
2294,flat,Kendriya Vihar4.1,0.47,7768.595041322314,605.0,Carpet area: 605 (56.21 sq.m.),0.0,1.0,1,3.0,,sector 56,,,,,,old,1.0,,,605.038819,66.0,inf
2295,flat,Parsvnath Exotica3.7,5.0,17241.379310344826,2900.0,Carpet area: 2900 (269.42 sq.m.),0.0,4.0,3,7.0,,sector 53,0.0,1.0,0.0,0.0,0.0,old,1.0,,,2900.009938,44.0,inf
2296,flat,Emaar MGF Palm Studios,1.7,13502.779984114375,1259.0,Super Built up area 1185(110.09 sq.m.),0.0,2.0,2,7.0,,sector 66,0.0,0.0,0.0,1.0,0.0,relatively new,0.0,1185.0,,,112.0,inf
2297,flat,ILD Greens4.1,0.95,5066.666666666667,1875.0,Super Built up area 1875(174.19 sq.m.),,3.0,3+,,,sector 37c,,,,,,new,0.0,1875.0,,,0.0,
2298,flat,DLF The Skycourt4.2,2.2,11500.26136957658,1913.0,Super Built up area 1930(179.3 sq.m.),0.0,3.0,1,7.0,,sector 86,0.0,0.0,1.0,0.0,0.0,relatively new,2.0,1930.0,,,113.0,inf
2299,flat,Signature Global City 81,0.825,8638.743455497382,955.0,Built Up area: 955 (88.72 sq.m.)Carpet area: 565 sq.ft. (52.49 sq.m.),1.0,2.0,3,2.0,East,sector 81,,,,,,,0.0,,954.973208,565.0,0.0,955.0
2300,flat,Spaze Privvy The Address3.9,1.25,5699.954400364797,2193.0,Built Up area: 2105 (195.56 sq.m.)Carpet area: 1700 sq.ft. (157.94 sq.m.),0.0,4.0,3,16.0,,sector 93,,,,,,relatively new,0.0,,2104.988284,1700.0,0.0,inf
2301,flat,Supertech New Soft Launch,0.84,7118.64406779661,1180.0,Built Up area: 1180 (109.63 sq.m.),0.0,2.0,2,7.0,East,sector 68,,,,,,,0.0,,1180.046357,,0.0,inf
2302,flat,Emaar Mgf Emerald Floors3.9,3.2,10158.73015873016,3150.0,Built Up area: 3150 (292.64 sq.m.)Carpet area: 1750 sq.ft. (162.58 sq.m.),4.0,3.0,2,1.0,,sector 65,0.0,1.0,0.0,0.0,0.0,relatively new,0.0,,3149.947696,1750.0,0.0,787.5
2303,flat,Mapsko Casa Bella3.8,1.75,6903.353057199211,2535.0,Built Up area: 2535 (235.51 sq.m.)Carpet area: 1960 sq.ft. (182.09 sq.m.),4.0,5.0,3+,1.0,West,sector 82,,,,,,,0.0,,2535.006089,1960.0,0.0,633.75
2304,flat,Elan The Presidential,3.9,15918.367346938776,2450.0,Built Up area: 2450 (227.61 sq.m.),0.0,3.0,0,20.0,,sector 106,,,,,,,0.0,,2449.971279,,0.0,inf
2305,flat,Belgravia Resort Residences,3.45,18459.069020866773,1869.0,Built Up area: 1869 (173.64 sq.m.),0.0,3.0,3,14.0,West,sector 48,,,,,,,0.0,,1869.043596,,0.0,inf
2306,flat,Tulip Ivory3.5,2.35,9791.666666666666,2400.0,Carpet area: 2400 (222.97 sq.m.),0.0,4.0,3+,8.0,West,sector 70,0.0,1.0,0.0,0.0,0.0,moderately old,0.0,,,2400.026783,137.0,inf
2307,flat,ATS Marigold,1.5,8498.583569405098,1765.0,Super Built up area 1750(162.58 sq.m.)Built Up area: 1480 sq.ft. (137.5 sq.m.)Carpet area: 1450 sq.ft. (134.71 sq.m.),1.0,3.0,3,5.0,North,sector 89,,,,,,new,0.0,1750.0,1480.0,1450.0,127.0,1765.0
2308,flat,AIPL Zen Residences,1.34,10276.0736196319,1304.0,Super Built up area 1304(121.15 sq.m.),0.0,2.0,3+,17.0,East,sector 70a,,,,,,new,1.0,1304.0,,,151.0,inf
2309,flat,Indiabulls Enigma,3.4,10000.0,3400.0,Super Built up area 3400(315.87 sq.m.),1.0,5.0,3,3.0,East,sector 110,0.0,1.0,0.0,0.0,1.0,relatively new,0.0,3400.0,,,120.0,3400.0
2310,flat,Tulip Yellow,1.8,10563.38028169014,1704.0,Carpet area: 1704 (158.31 sq.m.),0.0,3.0,3,14.0,East,sector 69,,,,,,new,0.0,,,1704.033009,0.0,inf
2311,flat,Sare Green ParC Phase 3,1.1,6875.0,1600.0,Carpet area: 1600 (148.64 sq.m.),0.0,3.0,2,12.0,North,sector 92,,,,,,new,0.0,,,1599.946096,22.0,inf
2312,flat,Smart World Gems,0.97,8794.197642792384,1103.0,Built Up area: 1103 (102.47 sq.m.),1.0,2.0,3+,2.0,East,sector 89,,,,,,new,0.0,,1102.976833,,56.0,1103.0
2313,flat,Adani Brahma Samsara Vilasa,3.25,29545.454545454544,1100.0,Built Up area: 2700 (250.84 sq.m.)Carpet area: 1100 sq.ft. (102.19 sq.m.),1.0,3.0,3,4.0,North-East,sector 63,0.0,0.0,0.0,1.0,0.0,new,0.0,,2700.016676,1100.0,48.0,1100.0
2314,flat,Smart World Orchard,2.55,15644.171779141105,1630.0,Carpet area: 1630 (151.43 sq.m.),1.0,3.0,2,4.0,,sector 61,0.0,0.0,0.0,1.0,0.0,new,0.0,,,1629.977377,37.0,1630.0
2315,flat,Sare Green Parc 2,0.61,4837.430610626487,1261.0,Super Built up area 1261(117.15 sq.m.),0.0,2.0,2,6.0,,sector 92,0.0,0.0,0.0,1.0,0.0,new,0.0,1261.0,,,0.0,inf
2316,flat,Spaze Privy3.9,1.9,9620.253164556962,1975.0,Built Up area: 1975 (183.48 sq.m.),0.0,3.0,3,10.0,,sector 72,,,,,,,0.0,,1974.960372,,0.0,inf
2317,flat,Tulip Violet,1.65,8870.967741935483,1860.0,Built Up area: 1578 (146.6 sq.m.),3.0,3.0,2,1.0,,sector 69,,,,,,relatively new,1.0,,1577.9877399999998,,107.0,620.0
2318,flat,BPTP Park Generations3.7,1.5,9868.421052631578,1520.0,Super Built up area 1520(141.21 sq.m.),0.0,2.0,3+,17.0,North-East,sector 37d,,,,,,relatively new,0.0,1520.0,,,49.0,inf
2319,flat,Spaze Privy3.9,1.9,9620.253164556962,1975.0,Super Built up area 1975(183.48 sq.m.),0.0,3.0,3,10.0,,sector 72,0.0,1.0,0.0,0.0,0.0,moderately old,1.0,1975.0,,,52.0,inf
2320,flat,Central Park Resorts4.4,15.0,22388.059701492537,6700.0,Carpet area: 6700 (622.45 sq.m.),0.0,6.0,3+,17.0,,sector 48,1.0,1.0,1.0,0.0,0.0,relatively new,2.0,,,6699.989555,66.0,inf
2321,flat,Puri Diplomatic Greens4.0,3.9,13000.0,3000.0,Super Built up area 3000(278.71 sq.m.)Carpet area: 2950 sq.ft. (274.06 sq.m.),1.0,5.0,3+,6.0,North-East,sector 111,0.0,1.0,0.0,0.0,0.0,relatively new,2.0,3000.0,,2950.0,215.0,3000.0
2322,flat,DLF The Arbour,7.8,19746.835443037973,3950.0,Built Up area: 3950 (366.97 sq.m.),1.0,4.0,0,6.0,,sector 63,,,,,,,0.0,,3950.028383,,0.0,3950.0
2323,flat,Kibithu Villas,3.45,12777.777777777776,2700.0,Carpet area: 2700 (250.84 sq.m.),2.0,4.0,3+,2.0,,sector 48,,,,,,,0.0,,,2700.016676,0.0,1350.0
2324,flat,Tulip Orange3.9,1.1,8148.148148148148,1350.0,Built Up area: 1350 (125.42 sq.m.)Carpet area: 1080 sq.ft. (100.34 sq.m.),1.0,2.0,2,5.0,East,sector 70,,,,,,,0.0,,1350.008338,1080.0,0.0,1350.0
2325,flat,HSIIDC Sidco Shivalik Apartments3.8,0.85,5102.040816326531,1666.0,Super Built up area 1666(154.78 sq.m.),1.0,2.0,2,5.0,,sector 1,,,,,,moderately old,0.0,1666.0,,,0.0,1666.0
2326,flat,TARC Maceo3.8,0.95,5952.380952380952,1596.0,Super Built up area 1310(121.7 sq.m.),0.0,2.0,2,10.0,East,sector 91,,,,,,relatively new,0.0,1310.0,,,99.0,inf
2327,flat,NBCC Heights3.9,0.75,6578.9473684210525,1140.0,Super Built up area 1140(105.91 sq.m.),0.0,2.0,2,6.0,,sector 89,,,,,,moderately old,0.0,1140.0,,,0.0,inf
2328,flat,Vatika Gurgaon 213.7,1.4,6628.787878787879,2112.0,Super Built up area 1735(161.19 sq.m.),0.0,3.0,2,7.0,,sector 83,,,,,,relatively new,1.0,1735.0,,,87.0,inf
2329,flat,Supertech Hues,1.0,8474.57627118644,1180.0,Carpet area: 1180 (109.63 sq.m.),0.0,2.0,3,23.0,,sector 68,,,,,,new,0.0,,,1180.046357,56.0,inf
2330,flat,M3M Soulitude,1.25,8784.258608573437,1423.0,Carpet area: 1423 (132.2 sq.m.),1.0,3.0,2,3.0,,sector 89,1.0,0.0,0.0,0.0,0.0,new,0.0,,,1422.9875799999998,56.0,1423.0
2331,flat,Tulip Purple,2.6,10833.333333333334,2400.0,Super Built up area 2400(222.97 sq.m.),1.0,4.0,3+,4.0,,sector 69,0.0,1.0,0.0,0.0,0.0,moderately old,0.0,2400.0,,,44.0,2400.0
2332,flat,Park View Apartments,1.6,11034.48275862069,1450.0,Carpet area: 1450 (134.71 sq.m.),2.0,3.0,3+,2.0,North-West,sector 15,0.0,0.0,1.0,0.0,0.0,moderately old,0.0,,,1450.004969,72.0,725.0
