property_type,society,price,price_per_sqft,area,areaWithType,bedRoom,bathroom,balcony,floorNum,facing,sector,Study Room,Servant Room,Pooja Room,Others,Store Room,possession_category,furnishingType,super_builtup_area,builtup_area,carpet_area,luxury_score
flat,Godrej Air,1.4,10000.0,1400.0,Built Up area: 1400 (130.06 sq.m.)Carpet area: 900 sq.ft. (83.61 sq.m.),2.0,2.0,3,23.0,,sector 85,,,,,,,0,,1399.952834,900,0
flat,Pyramid Urban,0.6,8571.0,700.0,Super Built up area 700(65.03 sq.m.),2.0,2.0,2,14.0,,sector 67a,,,,,,new,0,700.0,,,22
flat,Hero Homes,1.35,9565.0,1411.0,Super Built up area 1359(126.26 sq.m.)Carpet area: 861.97 sq.ft. (80.08 sq.m.),3.0,2.0,2,18.0,East,sector 104,,,,,,new,0,1359.0,,861.97,56
flat,Supertech Araville,0.715,5522.0,1295.0,Built Up area: 1295 (120.31 sq.m.),2.0,2.0,0,9.0,,sector 79,,,,,,new,0,,1295.004809,,0
flat,Apna Enclave,0.58,6105.0,950.0,Super Built up area 950(88.26 sq.m.)Built Up area: 900 sq.ft. (83.61 sq.m.)Carpet area: 744 sq.ft. (69.12 sq.m.),2.0,2.0,2,2.0,North-East,sector 3,,,,,,old,0,950.0,900.0,744,75
flat,M3M Soulitude,1.14,8000.0,1425.0,Carpet area: 1423 (132.2 sq.m.),3.0,3.0,2,2.0,East,sector 89,1.0,0.0,0.0,0.0,0.0,new,0,,,1422.9875799999998,106
flat,on request,1.69,9146.0,1848.0,Super Built up area 1845(171.41 sq.m.),3.0,3.0,3+,8.0,,sector 103,,,,,,relatively new,0,1845.0,,,56
flat,Shapoorji Pallonji Joyville Gurugram4.0,1.99,20664.0,963.0,Super Built up area 1349(125.33 sq.m.)Carpet area: 963 sq.ft. (89.47 sq.m.),2.0,2.0,2,14.0,South,sector 102,,,,,,new,0,1349.0,,963,215
flat,Vipul Lavanya3.9,0.75,5966.0,1257.0,Carpet area: 1257 (116.78 sq.m.),2.0,2.0,2,7.0,,sector 81,,,,,,moderately old,0,,,1257.0082419999999,44
flat,Godrej 1014.0,2.5,11141.0,2244.0,Built Up area: 2244 (208.47 sq.m.)Carpet area: 1800 sq.ft. (167.23 sq.m.),3.0,3.0,3+,5.0,,sector 79,,,,,,,0,,2243.950233,1800,0
flat,Ansal Heights 86,0.64,4706.0,1360.0,Built Up area: 1360 (126.35 sq.m.),2.0,2.0,1,3.0,,sector 86,,,,,,new,0,,1360.0187649999998,,86
flat,Umang Winter Hills3.9,1.2,6586.0,1822.0,Built Up area: 1822 (169.27 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.),3.0,3.0,3,14.0,East,sector 77,,,,,,,0,,1822.005353,1200,0
flat,Orris Aster Court,0.93,5671.0,1640.0,Built Up area: 1587 (147.44 sq.m.)Carpet area: 1250 sq.ft. (116.13 sq.m.),3.0,3.0,3,8.0,,sector 85,,,,,,relatively new,0,,1587.0294159999999,1250,0
flat,Supertech Hues,0.8,6779.0,1180.0,Built Up area: 1180 (109.63 sq.m.),2.0,2.0,3+,14.0,,sector 68,,,,,,new,1,,1180.046357,,33
flat,Signature Global Synera3.4,0.31,7434.0,417.0,Super Built up area 417(38.74 sq.m.)Carpet area: 320 sq.ft. (29.73 sq.m.),1.0,1.0,1,13.0,North,sector 81,,,,,,relatively new,2,417.0,,320,179
flat,Pyramid Urban,0.7,11844.0,591.0,Carpet area: 591 (54.91 sq.m.),2.0,2.0,1,14.0,North,sector 67a,,,,,,new,0,,,591.0457489999999,51
flat,Oriental Valley CHS,1.5,8108.0,1850.0,Carpet area: 1850 (171.87 sq.m.),4.0,3.0,3+,8.0,,sector 9a,,,,,,moderately old,1,,,1849.991493,42
flat,AVL 36 Gurgaon3.7,0.4,10204.0,392.0,Carpet area: 392 (36.42 sq.m.),1.0,1.0,1,4.0,West,sector 36a,,,,,,relatively new,0,,,392.021238,42
flat,Smart World Gems,1.1,9972.0,1103.0,Built Up area: 1103 (102.47 sq.m.),3.0,1.0,0,,,sector 89,,,,,,,0,,1102.976833,,0
flat,Signature Global Grand IVA3.9,0.5,6667.0,750.0,Built Up area: 750 (69.68 sq.m.)Carpet area: 605 sq.ft. (56.21 sq.m.),2.0,2.0,0,10.0,North,sector 103,,,,,,,0,,750.028552,605,0
flat,Central Park Flower Valley,1.35,10384.0,1300.0,Carpet area: 1300 (120.77 sq.m.),3.0,2.0,2,3.0,West,sector-33,,,,,,new,0,,,1299.956203,115
flat,Orchid Island4.2,1.7,10651.0,1596.0,Carpet area: 1596 (148.27 sq.m.),3.0,4.0,3,2.0,West,sector 51,0.0,0.0,1.0,0.0,1.0,moderately old,0,,,1595.963453,120
flat,Pivotal Riddhi Siddhi,0.72,947.0,7603.0,Carpet area: 706,2.0,2.0,2,12.0,,sector 99,0.0,0.0,0.0,0.0,1.0,relatively new,0,,,706,44
flat,Pivotal Devaan,0.35,7246.0,483.0,Carpet area: 483 (44.87 sq.m.),2.0,2.0,2,4.0,East,sector 84,,,,,,relatively new,0,,,482.97619299999997,44
flat,M3M Sierra 68,1.2,9000.0,1333.0,Super Built up area 1250(116.13 sq.m.)Carpet area: 750 sq.ft. (69.68 sq.m.),2.0,2.0,3,1.0,North,sector 68,,,,,,relatively new,2,1250.0,,750,96
flat,Signature Global Grand IVA3.9,0.5,6250.0,800.0,Super Built up area 800(74.32 sq.m.)Carpet area: 605 sq.ft. (56.21 sq.m.),2.0,2.0,2,10.0,,sector 103,,,,,,relatively new,0,800.0,,605,15
flat,Kendriya Vihar4.1,0.47,7768.0,605.0,Carpet area: 605 (56.21 sq.m.),1.0,1.0,1,3.0,,sector 56,,,,,,old,1,,,605.038819,66
flat,Parsvnath Exotica3.7,5.0,17241.0,2900.0,Carpet area: 2900 (269.42 sq.m.),3.0,4.0,3,7.0,,sector 53,0.0,1.0,0.0,0.0,0.0,old,1,,,2900.009938,44
flat,Emaar MGF Palm Studios,1.7,13502.0,1259.0,Super Built up area 1185(110.09 sq.m.),2.0,2.0,2,7.0,,sector 66,0.0,0.0,0.0,1.0,0.0,relatively new,0,1185.0,,,112
flat,ILD Greens4.1,0.95,5066.0,1875.0,Super Built up area 1875(174.19 sq.m.),3.0,3.0,3+,,,sector 37c,,,,,,new,0,1875.0,,,0
flat,DLF The Skycourt4.2,2.2,11500.0,1913.0,Super Built up area 1930(179.3 sq.m.),3.0,3.0,1,7.0,,sector 86,0.0,0.0,1.0,0.0,0.0,relatively new,2,1930.0,,,113
flat,Signature Global City 81,0.825,8639.0,955.0,Built Up area: 955 (88.72 sq.m.)Carpet area: 565 sq.ft. (52.49 sq.m.),2.0,2.0,3,2.0,East,sector 81,,,,,,,0,,954.973208,565,0
flat,Spaze Privvy The Address3.9,1.25,5701.0,2193.0,Built Up area: 2105 (195.56 sq.m.)Carpet area: 1700 sq.ft. (157.94 sq.m.),4.0,4.0,3,16.0,,sector 93,,,,,,relatively new,0,,2104.988284,1700,0
flat,Supertech New Soft Launch,0.84,7119.0,1180.0,Built Up area: 1180 (109.63 sq.m.),2.0,2.0,2,7.0,East,sector 68,,,,,,,0,,1180.046357,,0
flat,Emaar Mgf Emerald Floors3.9,3.2,10159.0,3150.0,Built Up area: 3150 (292.64 sq.m.)Carpet area: 1750 sq.ft. (162.58 sq.m.),4.0,3.0,2,1.0,,sector 65,0.0,1.0,0.0,0.0,0.0,relatively new,0,,3149.9476959999997,1750,0
flat,Mapsko Casa Bella3.8,1.75,6903.0,2535.0,Built Up area: 2535 (235.51 sq.m.)Carpet area: 1960 sq.ft. (182.09 sq.m.),4.0,5.0,3+,1.0,West,sector 82,,,,,,,0,,2535.006089,1960,0
flat,Elan The Presidential,3.9,15918.0,2450.0,Built Up area: 2450 (227.61 sq.m.),3.0,3.0,0,20.0,,sector 106,,,,,,,0,,2449.971279,,0
flat,Belgravia Resort Residences,3.45,18459.0,1869.0,Built Up area: 1869 (173.64 sq.m.),3.0,3.0,3,14.0,West,sector 48,,,,,,,0,,1869.0435959999998,,0
flat,Tulip Ivory3.5,2.35,9791.0,2400.0,Carpet area: 2400 (222.97 sq.m.),4.0,4.0,3+,8.0,West,sector 70,0.0,1.0,0.0,0.0,0.0,moderately old,0,,,2400.026783,137
flat,ATS Marigold,1.5,8500.0,1765.0,Super Built up area 1750(162.58 sq.m.)Built Up area: 1480 sq.ft. (137.5 sq.m.)Carpet area: 1450 sq.ft. (134.71 sq.m.),3.0,3.0,3,5.0,North,sector 89,,,,,,new,0,1750.0,1480.0,1450,127
flat,AIPL Zen Residences,1.34,10276.0,1304.0,Super Built up area 1304(121.15 sq.m.),2.0,2.0,3+,17.0,East,sector 70a,,,,,,new,1,1304.0,,,151
flat,Indiabulls Enigma,3.4,10000.0,3400.0,Super Built up area 3400(315.87 sq.m.),4.0,5.0,3,3.0,East,sector 110,0.0,1.0,0.0,0.0,1.0,relatively new,0,3400.0,,,120
flat,Tulip Yellow,1.8,10563.0,1704.0,Carpet area: 1704 (158.31 sq.m.),3.0,3.0,3,14.0,East,sector 69,,,,,,new,0,,,1704.033009,0
flat,Sare Green ParC Phase 3,1.1,6875.0,1600.0,Carpet area: 1600 (148.64 sq.m.),4.0,3.0,2,12.0,North,sector 92,,,,,,new,0,,,1599.946096,22
flat,Smart World Gems,0.97,8794.0,1103.0,Built Up area: 1103 (102.47 sq.m.),2.0,2.0,3+,2.0,East,sector 89,,,,,,new,0,,1102.976833,,56
flat,Adani Brahma Samsara Vilasa,3.25,29545.0,1100.0,Built Up area: 2700 (250.84 sq.m.)Carpet area: 1100 sq.ft. (102.19 sq.m.),3.0,3.0,3,4.0,North-East,sector 63,0.0,0.0,0.0,1.0,0.0,new,0,,2700.0166759999997,1100,48
flat,Smart World Orchard,2.55,15644.0,1630.0,Carpet area: 1630 (151.43 sq.m.),3.0,3.0,2,4.0,,sector 61,0.0,0.0,0.0,1.0,0.0,new,0,,,1629.977377,37
flat,Sare Green Parc 2,0.61,4837.0,1261.0,Super Built up area 1261(117.15 sq.m.),3.0,2.0,2,6.0,,sector 92,0.0,0.0,0.0,1.0,0.0,new,0,1261.0,,,0
flat,Spaze Privy3.9,1.9,9620.0,1975.0,Built Up area: 1975 (183.48 sq.m.),3.0,3.0,3,10.0,,sector 72,,,,,,,0,,1974.9603719999998,,0
flat,Tulip Violet,1.65,8872.0,1860.0,Built Up area: 1578 (146.6 sq.m.),3.0,3.0,2,1.0,,sector 69,,,,,,relatively new,1,,1577.9877399999998,,107
flat,BPTP Park Generations3.7,1.5,9868.0,1520.0,Super Built up area 1520(141.21 sq.m.),3.0,2.0,3+,17.0,North-East,sector 37d,,,,,,relatively new,0,1520.0,,,49
flat,Spaze Privy3.9,1.9,9620.0,1975.0,Super Built up area 1975(183.48 sq.m.),3.0,3.0,3,10.0,,sector 72,0.0,1.0,0.0,0.0,0.0,moderately old,1,1975.0,,,52
flat,Central Park Resorts4.4,15.0,22388.0,6700.0,Carpet area: 6700 (622.45 sq.m.),5.0,6.0,3+,17.0,,sector 48,1.0,1.0,1.0,0.0,0.0,relatively new,2,,,6699.989555,66
flat,Puri Diplomatic Greens4.0,3.9,13000.0,3000.0,Super Built up area 3000(278.71 sq.m.)Carpet area: 2950 sq.ft. (274.06 sq.m.),4.0,5.0,3+,6.0,North-East,sector 111,0.0,1.0,0.0,0.0,0.0,relatively new,2,3000.0,,2950,215
flat,DLF The Arbour,7.8,19747.0,3950.0,Built Up area: 3950 (366.97 sq.m.),4.0,4.0,0,6.0,,sector 63,,,,,,,0,,3950.0283830000003,,0
flat,Kibithu Villas,3.45,12777.0,2700.0,Carpet area: 2700 (250.84 sq.m.),4.0,4.0,3+,2.0,,sector 48,,,,,,,0,,,2700.0166759999997,0
flat,Tulip Orange3.9,1.1,8148.0,1350.0,Built Up area: 1350 (125.42 sq.m.)Carpet area: 1080 sq.ft. (100.34 sq.m.),3.0,2.0,2,5.0,East,sector 70,,,,,,,0,,1350.0083379999999,1080,0
flat,HSIIDC Sidco Shivalik Apartments3.8,0.85,5102.0,1666.0,Super Built up area 1666(154.78 sq.m.),3.0,2.0,2,5.0,,sector 1,,,,,,moderately old,0,1666.0,,,0
flat,TARC Maceo3.8,0.95,5954.0,1596.0,Super Built up area 1310(121.7 sq.m.),2.0,2.0,2,10.0,East,sector 91,,,,,,relatively new,0,1310.0,,,99
flat,NBCC Heights3.9,0.75,6578.0,1140.0,Super Built up area 1140(105.91 sq.m.),2.0,2.0,2,6.0,,sector 89,,,,,,moderately old,0,1140.0,,,0
flat,Vatika Gurgaon 213.7,1.4,6628.0,2112.0,Super Built up area 1735(161.19 sq.m.),3.0,3.0,2,7.0,,sector 83,,,,,,relatively new,1,1735.0,,,87
flat,Supertech Hues,1.0,8474.0,1180.0,Carpet area: 1180 (109.63 sq.m.),2.0,2.0,3,23.0,,sector 68,,,,,,new,0,,,1180.046357,56
flat,M3M Soulitude,1.25,8784.0,1423.0,Carpet area: 1423 (132.2 sq.m.),3.0,3.0,2,3.0,,sector 89,1.0,0.0,0.0,0.0,0.0,new,0,,,1422.9875799999998,56
flat,Tulip Purple,2.6,10833.0,2400.0,Super Built up area 2400(222.97 sq.m.),4.0,4.0,3+,4.0,,sector 69,0.0,1.0,0.0,0.0,0.0,moderately old,0,2400.0,,,44
flat,Park View Apartments,1.6,11034.0,1450.0,Carpet area: 1450 (134.71 sq.m.),3.0,3.0,3+,2.0,North-West,sector 15,0.0,0.0,1.0,0.0,0.0,moderately old,0,,,1450.004969,72
flat,Tulip Petals3.6,1.1,7097.0,1550.0,Built Up area: 1550 (144 sq.m.)Carpet area: 1320 sq.ft. (122.63 sq.m.),3.0,2.0,3,4.0,,sector 89,,,,,,,0,,1550.0016,1320,0
flat,Krisumi Waterfall Residences,3.65,14381.0,2538.0,Super Built up area 2538(235.79 sq.m.),3.0,3.0,2,17.0,East,sector 36a,,,,,,new,0,2538.0,,,38
flat,CHD Avenue 713.6,1.4,7945.0,1762.0,Carpet area: 1762 (163.7 sq.m.),3.0,3.0,2,1.0,South-East,sector 71,0.0,0.0,1.0,0.0,0.0,moderately old,1,,,1762.0504299999998,179
flat,Smart World Orchard,2.6,14723.0,1766.0,Super Built up area 1630(151.43 sq.m.),3.0,3.0,2,2.0,,sector 61,,,,,,new,0,1630.0,,,60
flat,M3M Skywalk,1.6,11379.0,1406.0,Super Built up area 1406(130.62 sq.m.),2.0,2.0,2,28.0,,sector 74,,,,,,new,0,1406.0,,,22
flat,Supertech Hill Town,0.75,6250.0,1200.0,Super Built up area 1200(111.48 sq.m.),2.0,2.0,2,17.0,North,sector-2,1.0,0.0,1.0,1.0,0.0,new,0,1200.0,,,97
flat,Vatika City Homes3.9,0.75,5660.0,1325.0,Super Built up area 1325(123.1 sq.m.),2.0,2.0,2,3.0,West,sector 83,,,,,,relatively new,1,1325.0,,,62
flat,Emaar The Palm Drive,3.9,18636.0,2093.0,Built Up area: 2200 (204.39 sq.m.),3.0,4.0,3,2.0,,sector 66,,,,,,relatively new,0,,2200.033521,,0
flat,M3M Sky Lofts,1.0,11500.0,870.0,Built Up area: 869 (80.73 sq.m.)Carpet area: 435 sq.ft. (40.41 sq.m.),1.0,1.0,1,9.0,,sector 71,,,,,,,0,,868.969647,435,0
flat,Raheja Vedaanta3.6,0.7,4522.0,1548.0,Built Up area: 1548 (143.81 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.),2.0,2.0,3,1.0,West,sector 108,,,,,,,0,,1547.956459,1200,0
flat,Sidhartha NCR One Phase 14.2,0.6,4800.0,1250.0,Built Up area: 1250 (116.13 sq.m.),2.0,2.0,3,10.0,North-East,sector 95,,,,,,,0,,1250.011707,,0
flat,Chintels Paradiso3.9,1.97,7490.0,2630.0,Super Built up area 2630(244.33 sq.m.),4.0,4.0,2,11.0,North-East,sector 109,0.0,1.0,1.0,0.0,0.0,relatively new,0,2630.0,,,56
flat,ILD Grand,1.35,7142.0,1890.0,Built Up area: 1820 (169.08 sq.m.),3.0,3.0,0,1.0,,sector 37c,,,,,,new,0,,1819.960212,,0
flat,Ramprastha The Edge Towers3.5,0.75,5319.0,1410.0,Built Up area: 1410 (130.99 sq.m.),2.0,2.0,3,19.0,,sector 37d,,,,,,moderately old,0,,1409.963261,,0
flat,Pioneer Park3.8,1.6,11594.0,1380.0,Carpet area: 1380 (128.21 sq.m.),2.0,2.0,2,21.0,,sector 61,0.0,1.0,0.0,0.0,0.0,relatively new,0,,,1380.0396190000001,143
flat,Paras Dews,2.1,8917.0,2355.0,Super Built up area 2355(218.79 sq.m.),4.0,6.0,3+,6.0,South-East,sector 106,0.0,1.0,0.0,1.0,0.0,relatively new,0,2355.0,,,73
flat,Umang Monsoon Breeze,0.69,5390.0,1280.0,Carpet area: 1280 (118.92 sq.m.),2.0,2.0,2,11.0,,sector 78,,,,,,moderately old,0,,,1280.042988,73
flat,M3M Soulitude,1.0,9066.0,1103.0,Carpet area: 1103 (102.47 sq.m.),2.0,2.0,2,2.0,,sector 89,1.0,0.0,0.0,0.0,0.0,new,0,,,1102.976833,56
flat,Signature Global Park 4,0.85,11333.0,750.0,Carpet area: 750 (69.68 sq.m.),3.0,2.0,3,1.0,,sector 36,,,,,,new,0,,,750.028552,40
flat,Raheja The Vedaanta Floors,0.7,4521.0,1548.0,Carpet area: 1548 (143.81 sq.m.),2.0,2.0,3,1.0,,sector 108,,,,,,moderately old,1,,,1547.956459,0
flat,M3M Soulitude,1.42,9978.0,1423.0,Carpet area: 1423 (132.2 sq.m.),3.0,3.0,2,3.0,,sector 89,,,,,,new,0,,,1422.9875799999998,22
flat,ROF Ananda,0.38,5899.0,644.0,Carpet area: 644.12 (59.84 sq.m.),2.0,2.0,2,5.0,,sector 95,1.0,0.0,0.0,0.0,0.0,relatively new,0,,,644.111776,99
flat,AVL 36 Gurgaon3.7,0.5,8333.0,600.0,Built Up area: 600 (55.74 sq.m.)Carpet area: 500 sq.ft. (46.45 sq.m.),1.0,1.0,1,5.0,,sector 36a,,,,,,,0,,599.979786,500,0
flat,Tata Primanti4.1,6.5,15294.0,4250.0,Super Built up area 4250(394.84 sq.m.),4.0,4.0,3+,,East,sector 72,1.0,1.0,1.0,0.0,0.0,relatively new,0,4250.0,,,95
flat,Bestech Altura,1.9,9000.0,2111.0,Carpet area: 2150 (199.74 sq.m.),3.0,4.0,2,11.0,,sector 79,0.0,1.0,0.0,0.0,0.0,new,0,,,2149.981386,56
flat,ILD Greens4.1,1.05,7500.0,1400.0,Super Built up area 1875(174.19 sq.m.)Built Up area: 1500 sq.ft. (139.35 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),3.0,3.0,3,4.0,,sector 37c,,,,,,new,1,1875.0,1500.0,1400,12
flat,Piedmont Taksila heights3.6,0.9,5855.0,1537.0,Built Up area: 1537 (142.79 sq.m.),3.0,3.0,3,9.0,South-West,sector 37c,,,,,,moderately old,1,,1536.977281,,116
flat,DLF The Arbour,8.5,21519.0,3950.0,Built Up area: 3950 (366.97 sq.m.),4.0,4.0,0,27.0,,sector 63,,,,,,,0,,3950.0283830000003,,0
flat,Suncity Avenue 76,0.75,10204.0,735.0,Super Built up area 735(68.28 sq.m.),2.0,2.0,2,11.0,,sector 76,,,,,,new,0,735.0,,,0
flat,ATS Marigold,1.5,8571.0,1750.0,Carpet area: 1750 (162.58 sq.m.),3.0,3.0,3,2.0,,sector 89,0.0,0.0,0.0,1.0,0.0,new,0,,,1749.994862,56
flat,Godrej Summit3.7,1.75,7530.0,2324.0,Carpet area: 2324 (215.91 sq.m.),4.0,5.0,3+,1.0,,sector 104,0.0,1.0,0.0,0.0,0.0,new,0,,,2324.033649,88
flat,Bestech Altura,1.9,8837.0,2150.0,Super Built up area 2150(199.74 sq.m.),3.0,4.0,3,11.0,North-East,sector 79,,,,,,new,0,2150.0,,,127
flat,Godrej Nature Plus Serenity,1.45,8677.0,1671.0,Super Built up area 1671(155.24 sq.m.),3.0,2.0,3,3.0,South,sector-33,,,,,,new,0,1671.0,,,56
flat,Conscient Elevate,4.02,17500.0,2297.0,Carpet area: 2295 (213.21 sq.m.),3.0,3.0,1,3.0,,sector 59,,,,,,new,0,,,2294.971119,52
flat,Sare Crescent Parc Royal Greens Phase 1,0.5,5000.0,1000.0,Built Up area: 1000 (92.9 sq.m.)Carpet area: 999 sq.ft. (92.81 sq.m.),2.0,2.0,3,2.0,North-East,sector 92,,,,,,,0,,999.96631,999,0
flat,Emaar MGF The Palm Drive4.1,3.98,18090.0,2200.0,Super Built up area 2200(204.39 sq.m.),3.0,4.0,3+,2.0,South-East,sector 66,0.0,1.0,0.0,0.0,0.0,moderately old,1,2200.0,,,185
flat,Godrej 1014.0,1.47,16256.0,904.0,Carpet area: 84.01,2.0,2.0,3,9.0,North-East,sector 79,1.0,0.0,0.0,0.0,0.0,new,0,,,84.01,119
flat,Lotus Homz4.0,0.7,10057.0,696.0,Carpet area: 696 (64.66 sq.m.),2.0,2.0,2,8.0,East,sector 111,,,,,,relatively new,0,,,695.9937739999999,84
flat,Smart World Gems,1.1,9972.0,1103.0,Carpet area: 1103 (102.47 sq.m.),2.0,2.0,2,3.0,,sector 89,0.0,0.0,0.0,0.0,1.0,new,0,,,1102.976833,114
flat,Krisumi Waterfall Residences,2.2,14874.0,1479.0,Super Built up area 1479(137.4 sq.m.),2.0,2.0,2,23.0,North,sector 36a,,,,,,new,0,1479.0,,,22
flat,ROF Ananda,0.55,5500.0,1000.0,Super Built up area 1000(92.9 sq.m.)Carpet area: 745 sq.ft. (69.21 sq.m.),3.0,2.0,2,14.0,East,sector 95,1.0,0.0,0.0,0.0,0.0,new,2,1000.0,,745,37
flat,ROF Ananda,0.55,8527.0,645.0,Super Built up area 1000(92.9 sq.m.)Carpet area: 645 sq.ft. (59.92 sq.m.),3.0,2.0,2,14.0,East,sector 95,1.0,0.0,0.0,0.0,0.0,new,1,1000.0,,645,88
flat,Smart World Gems,1.16,8151.0,1423.0,Carpet area: 1423 (132.2 sq.m.),3.0,3.0,2,3.0,South-East,sector 89,1.0,0.0,0.0,0.0,0.0,new,0,,,1422.9875799999998,82
flat,Pareena Mi Casa,1.1,9020.0,1220.0,Super Built up area 1245(115.66 sq.m.)Carpet area: 1225 sq.ft. (113.81 sq.m.),2.0,2.0,3,13.0,East,sector 68,,,,,,new,0,1245.0,,1225,128
flat,Godrej Nature Plus,1.2,13369.0,898.0,Carpet area: 76.44,2.0,2.0,0,11.0,,sector-33,,,,,,new,0,,,76.44,0
flat,Antriksh Green,2.25,7826.0,2875.0,Carpet area: 2875 (267.1 sq.m.),4.0,4.0,2,9.0,North,sector 45,0.0,1.0,0.0,0.0,0.0,old,2,,,2875.03769,30
flat,Whiteland The Aspen,3.35,17615.0,1902.0,Carpet area: 1900 (176.52 sq.m.),3.0,4.0,3+,5.0,North-East,sector 76,0.0,1.0,0.0,0.0,0.0,new,2,,,1900.0436280000001,205
flat,Bestech Altura,2.69,12500.0,2152.0,Super Built up area 2150(199.74 sq.m.),3.0,4.0,3+,3.0,,sector 79,0.0,1.0,0.0,0.0,0.0,new,0,2150.0,,,56
flat,Ansal Height 86,0.8,5882.0,1360.0,Built Up area: 1360 (126.35 sq.m.),2.0,2.0,0,1.0,,sector 86,,,,,,,0,,1360.0187649999998,,0
flat,Ramsons Kshitij,0.35,5495.0,637.0,Built Up area: 637 (59.18 sq.m.),2.0,2.0,0,5.0,,sector 95,,,,,,,0,,637.007602,,0
flat,Vipul Lavanya3.9,0.6,6666.0,900.0,Super Built up area 900(83.61 sq.m.),2.0,2.0,1,,,sector 81,,,,,,new,0,900.0,,,0
flat,Conscient Heritage Max4.3,2.5,11633.0,2149.0,Super Built up area 2149(199.65 sq.m.),3.0,4.0,3+,25.0,North-East,sector 102,1.0,1.0,0.0,0.0,0.0,new,1,2149.0,,,63
flat,Vipul Lavanya3.9,0.6,6666.0,900.0,Carpet area: 900 (83.61 sq.m.),2.0,2.0,1,,East,sector 81,,,,,,relatively new,0,,,899.9696789999999,56
flat,Pareena Mi Casa,1.0,8163.0,1225.0,Carpet area: 1225 (113.81 sq.m.),2.0,2.0,2,16.0,,sector 68,0.0,1.0,0.0,0.0,0.0,new,0,,,1225.039459,85
flat,Smart World Orchard,2.54,15500.0,1639.0,Carpet area: 1640 (152.36 sq.m.),3.0,3.0,3,2.0,,sector 61,0.0,0.0,0.0,0.0,1.0,new,0,,,1639.987804,46
flat,Shree Vardhman Flora3.8,0.7,5177.0,1352.0,Super Built up area 1352(125.6 sq.m.),2.0,2.0,3,9.0,East,sector 90,1.0,0.0,0.0,0.0,0.0,new,0,1352.0,,,110
flat,M3M Heights,2.78,15200.0,1829.0,Super Built up area 1828(169.83 sq.m.),3.0,3.0,3,,,sector 65,,,,,,,0,1828.0,,,78
flat,Sare Crescent Parc3.5,0.9,4260.0,2113.0,Super Built up area 1995(185.34 sq.m.),4.0,5.0,3+,3.0,,sector 92,0.0,1.0,0.0,0.0,0.0,relatively new,0,1995.0,,,0
flat,Shree Vardhman Flora3.8,0.96,5120.0,1875.0,Super Built up area 1875(174.19 sq.m.),3.0,4.0,3,3.0,North,sector 90,0.0,1.0,0.0,0.0,0.0,new,0,1875.0,,,127
flat,Ramprastha Skyz,1.2,6000.0,2000.0,Super Built up area 2000(185.81 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1850 sq.ft. (171.87 sq.m.),3.0,2.0,1,9.0,East,sector 37d,0.0,1.0,0.0,1.0,0.0,new,0,2000.0,1900.0,1850,67
flat,M3M Woodshire4.0,0.9,6590.0,1366.0,Super Built up area 1366(126.91 sq.m.),2.0,2.0,3+,10.0,,sector 107,0.0,0.0,0.0,1.0,0.0,relatively new,1,1366.0,,,0
flat,ROF Aalayas3.8,0.45,6000.0,750.0,Built Up area: 750 (69.68 sq.m.),1.0,1.0,2,6.0,,sector 102,,,,,,,0,,750.028552,,0
flat,Global Hill View,0.36,5150.0,699.0,Built Up area: 699 (64.94 sq.m.),2.0,2.0,0,15.0,,sector 11,,,,,,,0,,699.007666,,0
flat,ILD Grand,1.2,6593.0,1820.0,Super Built up area 1820(169.08 sq.m.),3.0,3.0,3,7.0,,sector 37c,,,,,,new,0,1820.0,,,37
flat,Sidhartha NCR Greens4.3,0.56,5656.0,990.0,Super Built up area 990(91.97 sq.m.),2.0,2.0,3,13.0,,sector 95,,,,,,new,0,990.0,,,30
flat,Mapsko Mount Ville4.1,1.4,9395.0,1490.0,Carpet area: 1490 (138.43 sq.m.),3.0,3.0,3,2.0,North,sector 79,,,,,,new,1,,,1490.046677,152
flat,CGHS Hewo Apartments3.7,1.25,11574.0,1080.0,Carpet area: 1080 (100.34 sq.m.),2.0,2.0,2,2.0,,sector 31,,,,,,old,0,,,1080.049726,28
flat,Godrej Nature Plus,1.5,10200.0,1471.0,Carpet area: 1385 (128.67 sq.m.),2.0,2.0,3+,2.0,South-East,sector-33,,,,,,new,0,,,1384.9910129999998,109
flat,M3M The Marina4.0,2.22,14322.0,1550.0,Super Built up area 1550(144 sq.m.),3.0,2.0,3,4.0,East,sector 68,,,,,,relatively new,0,1550.0,,,51
flat,Mapsko Mount Ville4.1,1.85,9641.0,1919.0,Super Built up area 1815(168.62 sq.m.),3.0,4.0,3,21.0,,sector 79,0.0,1.0,1.0,0.0,0.0,new,0,1815.0,,,56
flat,Smart World Orchard,1.6,13913.0,1150.0,Carpet area: 1150 (106.84 sq.m.),2.0,2.0,2,4.0,,sector 61,,,,,,new,0,,,1150.015076,38
